Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.coox.in/,$0.13,28/10/2024,Noida,Home Services,Seed,https://entrackr.com/snippets/home-services-startup-coox-raises-125k-in-seed-round-7367830
https://arya.ag/,$19.80,28/10/2024,Noida,Agritech,Debt,https://entrackr.com/news/agritech-startup-aryaag-gets-198-mn-debt-commitment-from-dfc-7368290
https://www.zinc.money/,$25.50,29/10/2024,Bengaluru,Edtech - Fintech,Seed,https://entrackr.com/news/former-payu-exec-startup-zinc-raises-255-mn-in-seed-funding-7370869
https://udaan.com/,$35.70,28/10/2024,Bengaluru,B2B E-Commerce,Debt,https://entrackr.com/news/udaan-raises-rs-300-cr-debt-from-lighthouse-canton-and-others-7367717
https://www.vridhihomefinance.com/,$36.90,29/10/2024,Bengaluru,Fintech - NBFC,Series B,https://inc42.com/buzz/vridhi-home-finance-bags-inr-310-cr-from-norwest-others/
https://finova.in/,$135.00,29/10/2024,Jaipur,Fintech - NBFC,Series E,https://inc42.com/buzz/nbfc-finova-capital-nets-135-mn-to-expand-loan-book/
https://countrydelight.in/,$23.70,31/10/2024,Gurugram,Dairy Brand,Debt,https://entrackr.com/news/country-delight-raises-rs-200-cr-in-debt-from-alteria-7375827
