Company,Amount ($M),Date,HQ,Sector,Series,Source
http://www.spacefields.in/,$0.80,26/02/2024,Bengaluru,Spacetech,Seed,https://economictimes.indiatimes.com/tech/funding/spacetech-startup-for-propulsion-systems-spacefields-raises-800000/articleshow/108019192.cms
https://www.capillarytech.com/,$95.00,27/02/2024,Bengaluru,SaaS,Series D,https://www.moneycontrol.com/news/technology/capillary-technologies-raises-95-million-in-extended-series-d-round-12364941.html
https://web.zeno.health/corporate/home#1,$25.00,27/02/2024,Mumbai,Healthtech - Pharmacy,,https://economictimes.indiatimes.com/tech/funding/pharmacy-startup-zeno-health-raises-25-million-led-by-stic-investments/articleshow/108047170.cms
,,,,,,
https://insolare.com/,$8.00,26/02/2024,Bangalore,Renewable Energy,,https://entrackr.com/2024/02/insolare-raises-8-mn-led-by-negen-capital/
https://www.cult.fit/,$10.00,26/02/2024,Bengaluru,Health and Wellness,Series F,https://entrackr.com/2024/02/exclusive-tata-digital-backed-cult-fit-tops-up-series-f-with-10-m-n-funding/
https://beautywise.in/,$0.78,26/02/2024,Noida,E-Commerce - Personal Care,Seed,https://entrackr.com/2024/02/beautywise-raises-rs-6-5-cr-in-seed-round/
https://mokobara.com/,$12.00,26/02/2024,Bengaluru,E-Commerce - D2C Luggage Brand,Series B,https://entrackr.com/2024/02/d2c-luggage-brand-mokobara-bags-12-million-in-new-peak-xv-led-round/
https://www.zvolv.com/,$2.00,28/02/2024,Pune,SaaS,,https://economictimes.indiatimes.com/tech/funding/hyperautomation-platform-zvolv-secures-2-million-from-silverneedle-jsw-ventures/articleshow/108064259.cms
https://twfflours.com/,$1.40,28/02/2024,Noida,Foodtech,,https://economictimes.indiatimes.com/tech/startups/zerodhas-rainmatter-invests-rs-12-crore-in-foodtech-startup-twf-flours/articleshow/108073348.cms
https://www.kushals.com/,$34.00,28/02/2024,Bengaluru,"E-Commerce - D2C Jewelry Brand ",Series B,https://inc42.com/buzz/kushals-bags-34-mn-from-lighthouses-fourth-pe-fund/
https://www.zactortech.com/,,01/03/2024,Bengaluru,Fintech,Pre-Seed,https://entrackr.com/2024/03/zactor-tech-raises-pre-seed-round-at-valuation-of-3-mn/
https://www.railyatri.in/,$4.50,29/02/2024,Noida,Traveltech,Series C,https://entrackr.com/2024/02/railyatris-parent-intrcity-raises-4-5-mn-more-in-series-c/
https://www.knocksense.com/,,26/02/2024,Lucknow,Content Commerce,Pre-Series A,https://entrackr.com/2024/02/venture-catalysts-backs-knocksense-in-pre-series-a-round/
https://www.mswipe.com/,$20.00,27/02/2024,Mumbai,Fintech - Payment Processing,,https://economictimes.indiatimes.com/tech/funding/mswipe-raises-20-million-in-ongoing-funding-round-led-by-alpha-wave/articleshow/108047508.cms
https://www.digantara.co.in/,$1.88,27/02/2024,Bengaluru,Spacetech,Series A,https://entrackr.com/2024/02/exclusive-naman-finance-sidbi-invest-in-spacetech-startup-digantara/
https://www.shadowfax.in/,$100.00,27/02/2024,Bengaluru,Logistics,Series E,https://entrackr.com/2024/02/shadowfax-raises-100-mn-in-series-e-round-led-by-tpg-newquest/
https://www.bandhoo.com/,$0.90,29/02/2024,Bengaluru,Proptech,Pre-Seed,https://entrackr.com/2024/02/proptech-firm-bandhoo-raises-pre-seed-round-led-by-vcats/
https://nurturev.com/,$1.00,29/02/2024,Pune,SaaS,Pre-Seed,https://entrackr.com/2024/02/nurturev-raises-1-mn-led-by-antler-india/
https://www.farmtheory.in/home,$1.45,27/02/2024,Bengaluru,B2B E-Commerce - Groceries,Seed,https://entrackr.com/2024/02/b2b-agri-food-startup-farmtheory-raises-seed-round-led-by-merak-ventures/
