Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.yulu.bike/,$19.25,23/02/2024,Bengaluru,EV,Series B,https://entrackr.com/2024/02/yulu-raises-19-25-mn-from-magna-bajaj-auto/
https://www.virohan.com/,$1.80,21/02/2024,Gurugram,Edtech - Offering healthcare courses,Pre-Series B,https://entrackr.com/2024/02/exclusive-blume-ventures-leads-pre-series-b-funding-in-virohan/
https://ghostkitchensindia.com/,$5.00,22/02/2024,Mumbai,Foodtech,Series A,https://entrackr.com/2024/02/ghost-kitchens-india-raises-5-mn-in-series-a/
https://www.starbuzz.ai/,$0.50,22/02/2024,Hyderabad,Influencer Marketing,Seed,https://entrackr.com/2024/02/t-hub-incubated-starbuzz-ai-secures-500k-in-seed-round/
https://www.railyatri.in/,$3.44,19/02/2024,Noida,Train Ticketing Platform,Series C,https://entrackr.com/2024/02/exclusive-railyatri-tops-up-series-c-round-with-over-3-mn-funding/
https://www.rentomojo.com/,$25.00,21/02/2024,Bengaluru,E-Commerce - Furniture Rental,Series D,https://entrackr.com/2024/02/rentomojo-raises-25-mn-led-by-edelweiss/
https://nicicecreams.com/,$20.00,21/02/2024,Pune,Ice Cream Brand,,https://entrackr.com/2024/02/walko-foods-nic-raises-20-mn-led-by-jungle-ventures/
https://kanlet.ai/,$0.40,19/02/2024,Pune,AI - Sales Automation,Pre-Seed,https://entrackr.com/2024/02/knalet-raises-400k-in-pre-seed-round/
https://refitglobal.com/,$0.24,21/02/2024,Delhi,E-Commerce - Refurbished smartphones,,https://entrackr.com/2024/02/refit-raises-rs-2-cr-at-rs-200-cr-valuation-on-shark-tank-season-3/
https://pureev.in/,$8.00,19/02/2024,Bengaluru,EV,,https://entrackr.com/2024/02/pure-ev-raises-8-mn-led-by-bennett-coleman/
https://yourbasil.com/,$0.43,19/02/2024,Bengaluru,E-Commerce - D2C Houseware Brand,Seed,https://entrackr.com/2024/02/d2c-brand-basil-raises-rs-3-6-cr-in-seed-round/
https://www.varaha.earth/,$8.70,22/02/2024,Gurugram,Climatetech,Series A,https://economictimes.indiatimes.com/tech/funding/climate-tech-startup-varaha-raises-8-7-million-in-funding-round-led-by-rtp-global/articleshow/107892126.cms
https://oopar.club/,$0.06,21/02/2024,Bengaluru,Social Network,Pre-Seed,https://entrackr.com/2024/02/social-networking-platform-oopar-club-raises-funds-from-pedalstart/
https://www.efeed.in/home,$0.12,21/02/2024,Pune,Biotech - Animal Nutrition,Seed,https://entrackr.com/2024/02/animal-nutrition-brand-efeed-secures-funding-from-klub/
https://indicwisdom.com/,$0.48,22/02/2024,Mumbai,Agritech - E-Commerce,Pre-Series A,https://entrackr.com/2024/02/agri-produce-startup-indic-wisdom-raises-pre-series-a-round/
https://autovrse.in/,$2.00,20/02/2024,Bengaluru,AR/VR,Seed,https://entrackr.com/2024/02/autovrse-raises-2-mn-led-by-lumikai/
https://samarth.community/,$1.45,21/02/2024,Delhi,Healthcare - Eldercare,,https://entrackr.com/2024/02/elder-care-startup-samarth-life-raises-new-round-led-by-aroa-venture/
https://www.auxilo.com/,$6.00,23/02/2024,Mumbai,Fintech - Lending,Debt,https://entrackr.com/2024/02/exclusive-education-focused-nbfc-auxilo-secures-6-mn-debt/
https://flytant.com/,,23/02/2024,Noida,Influencer Marketing,Seed,https://entrackr.com/2024/02/influencer-marketplace-flytant-raises-seed-round/
https://samunnati.com/,$9.00,21/02/2024,Chennai,Fintech - Agriculture Financing,Debt,https://inc42.com/buzz/exclusive-samunnati-raises-9-mn-debt-from-impact-investment-exchange/
https://www.vidyuttech.com/,$10.00,20/02/2024,Bengaluru,Fintech - Lending for EVs,Series A,https://entrackr.com/2024/02/vidyut-raises-10-mn-in-series-a-led-by-3one4-capital/
