Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.manastuspace.com/,$3.00,12/08/2025,Mumbai,Spacetech,,https://entrackr.com/snippets/spacetech-startup-manastu-space-raises-3-mn-led-by-capital-a-9651060
https://aceblend.com/,$3.30,12/08/2025,Mumbai,Nutrition Brand,Pre-Series A,https://entrackr.com/snippets/nutrition-brand-ace-blend-raises-33-mn-led-by-fireside-ventures-9652792
https://www.fairdeal.market/,$3.00,12/08/2025,Gurugram,B2B Quick Commerce,Pre-Series A,https://entrackr.com/snippets/fairdeal-raises-3-mn-led-by-incubate-fund-asia-and-waterbridge-9651122
https://www.ultraviolette.com/,$21.00,12/08/2025,Bengaluru,EV,,https://entrackr.com/news/electric-bike-startup-ultraviolette-raises-21-mn-led-by-tdk-ventures-9653374
https://www.elever.app/,$1.10,12/08/2025,Bengaluru,Fintech - Portfolio Management,Pre-Series A,https://entrackr.com/snippets/elever-raises-11-mn-in-pre-series-a-round-led-by-brand-capital-9651899
https://www.withpronto.com/,$11.00,12/08/2025,Gurugram,Home Services,,https://entrackr.com/news/home-services-startup-pronto-raises-11-mn-led-by-general-catalyst-9650959
https://trackk.in/,$1.00,12/08/2025,Mumbai,Fintech - Trading,Seed,https://entrackr.com/snippets/trading-platform-trackk-raises-1-mn-in-seed-round-9652110
https://www.holidaytribe.com/,$2.85,12/08/2025,Gurugram,Travel-tech,Pre-Series A,https://entrackr.com/snippets/holiday-tribe-raises-rs-25-cr-in-pre-series-a-round-9653385
https://neuralzome.com/,$2.40,11/08/2025,Bengaluru,Robotics,Pre-Seed,https://entrackr.com/snippets/neuralzome-cybernetic-raises-24-mn-led-by-8x-ventures-9646812
https://www.kimirica.shop/,$15.00,12/08/2025,Indore,Vegan Self-Care,,https://entrackr.com/snippets/vikas-khemanis-carnelian-invests-15-mn-in-kimirica-9652283
https://www.bwtech.in/,$7.00,12/08/2025,Mumbai,Electronics Manufacturing,Series A,https://entrackr.com/snippets/cactus-partners-leads-7-mn-series-a-round-in-brandworks-technologies-9652921
http://www.truemeds.in/,$85.00,11/08/2025,Mumbai,Online Pharmacy,Series C,https://entrackr.com/news/truemeds-closes-85-mn-series-c-round-led-by-accel-and-peakxv-9647343
https://www.zeptonow.com/,$46.00,12/08/2025,Mumbai,Quick Commerce,,https://entrackr.com/news/zepto-secures-rs-400-cr-investment-from-motilal-oswal-9654008
https://www.elivaas.com/,$10.00,12/08/2025,Gurugram,Hospitality,Series B,https://entrackr.com/news/elivaas-raises-rs-87-cr-in-series-b-round-led-by-vertex-ventures-9650847
https://www.comminent.com/,$2.00,13/08/2025,Bengaluru,IoT,,https://entrackr.com/snippets/deeptech-startup-comminent-raises-2-mn-from-transition-vc-9654918
https://eyestem.com/,$10.00,11/08/2025,Bengaluru,Biotech,Series B,https://entrackr.com/snippets/eyestem-research-bags-10-mn-in-series-b-round-9647866
https://www.cureous.in/,$0.19,13/08/2025,Bengaluru,Healthtech,Seed,https://entrackr.com/snippets/cureous-labs-raises-rs-166-cr-in-seed-round-9655177
https://www.olee.space/,$3.00,13/08/2025,Pune,Spacetech,Seed,https://entrackr.com/snippets/oleespace-raises-3-mn-in-seed-round-led-by-rockstud-capital-9655137
https://www.darwinbox.com/,$40.00,14/08/2025,Hyderabad,SaaS,,https://entrackr.com/news/darwinbox-raises-40-mn-funding-from-canadas-otpp-9661041
https://shivalikbank.com/,$11.50,14/08/2025,Delhi-NCR,Fintech - Lending,,https://entrackr.com/snippets/shivalik-small-finance-bank-raises-rs-100-cr-from-smbc-accel-lightspeed-others-9658708
