Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.yulu.bike/,$3.00,12/01/2024,Bengaluru,EV,Debt,https://entrackr.com/2024/01/yulu-raises-rs-25-cr-debt-from-northern-arc/
https://mylapay.com/,$0.55,10/01/2024,Chennai,Fintech,Seed,https://entrackr.com/2024/01/fintech-startup-mylapay-raises-rs-4-6-cr-in-seed-round-led-by-cdm-capital/
https://www.evify.co.in/,$1.30,10/01/2024,Surat,Logistics - EV,Pre-Series A,https://entrackr.com/2024/01/evify-raises-1-3-mn-in-pre-series-a-round/
https://www.kidbea.com/,$1.00,08/01/2024,Noida,E-Commerce - Kids Clothing,Pre-Series A,https://entrackr.com/2024/01/plant-based-kids-clothing-brand-kidbea-raises-1-mn-led-by-vcats/
https://mymuse.in/,$2.70,09/01/2024,Mumbai,E-Commerce - D2C Personal Health,Debt + Pre-Series A,https://entrackr.com/2024/01/d2c-intimacy-brand-mymuse-raises-pre-series-a-round/
https://www.flexifyme.com/,$1.20,11/01/2024,Pune,Health and Wellness,Seed,https://entrackr.com/2024/01/flexifyme-raises-seed-round-led-by-ivycap-and-flipkart-ventures/
https://www.fittr.com/,$3.50,09/01/2024,Pune,Healthcare,,https://entrackr.com/2024/01/zerodha-backed-rainmatter-invests-in-fittr/
https://makeo.app/,$16.00,09/01/2024,Mumbai,Healthcare - Dental and Cosmetic,,https://entrackr.com/2024/01/toothsi-parent-makeo-scoops-up-16-mn-in-a-new-round/
https://akshayakalpa.org/,$12.00,10/01/2024,Bengaluru,Dairy,Series C,https://entrackr.com/2024/01/exclusive-akshayakalpa-initiates-new-round-with-12-mn-led-by-a91-partners/
https://www.amahahealth.com/,$4.40,09/01/2024,Mumbai,Healthcare - Mental Health,Series A,https://entrackr.com/2024/01/exclusive-mental-health-startup-amaha-raises-4-4-mn-in-series-a/
https://piersight.space/,$6.00,09/01/2024,Ahmedabad,Spacetech,Seed,https://entrackr.com/2024/01/piersight-raises-6-mn-in-seed-round-led-by-alpha-wave-and-elevation/
https://salty.co.in/,$0.65,11/01/2024,Delhi,E-Commerce - Jewellery,Seed,https://entrackr.com/2024/01/fashion-jewellery-brand-salty-raises-rs-5-4-cr-from-anicut-capital-others/
https://karkhana.io/,$6.30,09/01/2024,Mumbai,Manufacturing,Series A,https://entrackr.com/2024/01/karkhana-io-raises-6-3-mn-in-series-a-round/
https://ambitio.club/,$0.19,10/01/2024,Delhi,Edtech,Pre-Seed,https://entrackr.com/2024/01/edtech-startup-ambitio-raises-pre-seed-round/
https://www.thebakersdozen.in/,$3.97,11/01/2024,Mumbai,E-Commerce - D2C Bakery Brand,,https://entrackr.com/2024/01/the-bakers-dozen-raises-rs-33-cr-led-by-wipro-consumer-care-ventures/
https://slurrpfarm.com/,$7.10,08/01/2024,Gurugram,E-Commerce - D2C Children Snacks Brand,Series C,https://entrackr.com/2024/01/exclusive-anushka-sharma-backed-slurrp-farm-raises-7-2-mn-in-new-round/
https://unirecstore.com/,$0.19,09/01/2024,Mumbai,E-Commerce - Sustainable Clothing Brand,Seed,https://entrackr.com/2024/01/beyondseed-leads-seed-round-in-unirec/
https://www.fisdom.com/,$5.00,09/01/2024,Bengaluru,Fintech - Investment,Series C,https://inc42.com/buzz/exclusive-fisdom-raises-around-5-mn-from-existing-investor-payu/
https://glamplus.in/,$1.98,10/01/2024,Bengaluru,SaaS - Spa Management,Pre-Series A,https://entrackr.com/2024/01/saas-startup-glamplus-raises-rs-16-5-cr-in-pre-series-a-round/
https://www.linkedin.com/company/acciorobotics/?originalSubdomain=in,$1.80,09/01/2024,Bengaluru,Robotics - Logistics,Pre-Series A,https://entrackr.com/2024/01/accio-robotics-raises-1-8-mn-in-pre-series-a-round/
https://convegenius.com/,$7.00,11/01/2024,Noida,Edtech,Series A,https://entrackr.com/2024/01/edtech-startup-convegenius-raises-7-mn-in-series-a-round/
https://riskcovry.com/,$4.50,08/01/2024,Mumbai,SaaS - Insurance,Series A bridge,https://inc42.com/buzz/riskcovry-nets-4-5-mn-funding-from-morphosis-venture-capital-iifl/
https://incruiter.com/,$0.13,08/01/2024,Bengaluru,SaaS - HRTech,Debt,https://entrackr.com/2024/01/getvantage-invests-in-hrtech-platform-incruiter/
