Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.cynlr.com/,$10.00,05/11/2024,Bengaluru,Robotics,Series A,https://inc42.com/buzz/cynlr-funding-robotics-startup-automate-manufacturing/
https://castnx.com/,$2.75,05/11/2024,Indore,Hardware - Power Electronics,,https://economictimes.indiatimes.com/tech/funding/deep-tech-startup-castnx-raises-23-22-cr-from-arpit-khandelwal/articleshow/114979257.cms
https://halamobility.in/,$6.00,04/11/2024,Hyderabad,EV,Pre-Series A,https://entrackr.com/snippets/hala-mobility-raises-rs-51-cr-in-pre-series-a-round-7383278
https://www.pulsegen.io/,$1.40,07/11/2024,Hyderabad,Gen AI,Seed,https://inc42.com/buzz/saas-focused-ai-startup-pulse-bags-funding-from-endiya-partners/
https://www.qubehealth.com/,,05/11/2024,Mumbai,Healthcare,Pre-Series A,https://economictimes.indiatimes.com/tech/funding/qubehealth-raises-pre-series-a-funding-from-uiv-canbank/articleshow/114979775.cms
https://www.thehosteller.com/,$5.69,07/11/2024,Mumbai,Hostel Chain,Equity + Debt,https://economictimes.indiatimes.com/tech/funding/backpacker-hostel-chain-the-hosteller-raises-rs-48-crore-in-round-led-by-v3-ventures/articleshow/115026134.cms
https://marutdrones.com/,$6.20,05/11/2024,Hyderabad,Drones,Series A,https://economictimes.indiatimes.com/tech/funding/marut-drones-raises-6-2-million-from-lok-capital/articleshow/114981015.cms
https://www.easyhomefinance.in/,$35.00,06/11/2024,Mumbai,Fintech - Home Lending,Series B,https://entrackr.com/news/easy-home-finance-raises-35-mn-from-ranjan-pais-claypond-capital-others-7459643
https://www.viraacare.com/?srsltid=AfmBOoo0M1FckvSqXt4yU5Phx8_XeX2khbqCtW3ciouk5xhuMplqBKOe,$0.11,04/11/2024,Chandigarh,Healthtech,Pre-Seed,https://entrackr.com/snippets/viraa-care-raises-108k-in-pre-seed-funding-round-7384055
https://boldfit.in/,$13.00,07/11/2024,Bengaluru,Health and Fitness,,https://economictimes.indiatimes.com/tech/funding/boldfit-gets-rs-110-cr-investment-from-bessemer-venture-partners/articleshow/115022571.cms
