Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.lendingkart.com/,$10.00,07/05/2024,Ahmedabad,Fintech - Lending,,https://inc42.com/buzz/lendingkart-pockets-10-mn-for-onward-lending-to-small-businesses/
https://ecozensolutions.com/,$2.87,06/05/2024,Pune,Agritech,,https://inc42.com/buzz/coromandel-international-increases-stake-in-ecozen-with-inr-24-cr-investment/
https://www.myelinfoundry.com/,$4.00,08/05/2024,Bengaluru,AI,,https://entrackr.com/2024/05/myelin-foundry-raises-4-mn-led-by-sidbi-venture-capital/
https://greencellmobility.com/,$36.76,08/05/2024,Mumbai,EV,Debt,https://infra.economictimes.indiatimes.com/news/urban-transportation/greencell-mobility-gets-rs-307-cr-financing-from-sumitomo-mitsui-for-electric-buses-in-up/109933860
https://www.cornext.in/,$2.20,07/05/2024,Hyderabad,Agritech,Seed,https://entrackr.com/2024/05/fodder-ecosystem-builder-cornext-raises-2-2-mn-from-omnivore/
https://superplum.com/,$15.00,06/05/2024,Noida,Agritech,Series A,https://entrackr.com/2024/05/agritech-startup-superplum-raises-15-mn-in-series-a-round/
https://www.meesho.com/,$275.00,10/05/2024,Bengaluru,E-Commerce,,https://techcrunch.com/2024/05/10/meesho-an-indian-social-commerce-with-150m-transacting-users-secures-275m-in-new-funding/
https://www.atomgrid.in/,$1.20,08/05/2024,Bengaluru,Chemical Manufacturer,Seed,https://inc42.com/buzz/atomgrid-bags-funding-to-boost-specialty-chemicals-export/
https://poshn.co/,$6.00,06/05/2024,Delhi,Agritech,Pre-Series A,https://yourstory.com/2024/05/delhi-foodtech-startup-poshn-secures-6-million-pre-series-a-round-prime-ventures-partners
https://www.parseable.com/,$2.75,07/05/2024,Bengaluru,Analytics,Seed,https://entrackr.com/2024/05/log-analytics-startup-parseable-raises-2-75-mn-in-seed-round-from-surge-others/
https://regrip.in/,$2.00,07/05/2024,Gurugram,Tyre maker,,https://inc42.com/buzz/refurbished-tyre-startup-regrip-nets-funding-from-siriusone/
https://icon.in/,$1.20,07/05/2024,Ahmedabad,E-Commerce - D2C Luggage Brand,Seed,https://entrackr.com/2024/05/icon-raises-1-2-mn-in-seed-round-from-dsg-consumer-partners-others/
https://www.eternz.com/,$1.15,07/05/2024,Bengaluru,Ecommerce - Jewellery,Pre-Seed,https://entrackr.com/2024/05/eternz-raises-1-15-mn-in-pre-seed-funding-led-by-kae-capital/
https://www.treacletech.com/,$0.48,09/05/2024,Howrah,Cybersecurity,Pre-Seed,https://entrackr.com/2024/05/cybersecurity-startup-treacle-raises-pre-seed-round-led-by-ipv/
https://bharatrohan.in/,$2.30,07/05/2024,Gurugram,Agritech - Drone,Pre-IPO,https://entrackr.com/2024/05/agritech-startup-bharatrohan-raises-2-3-mn-in-pre-ipo-round/
https://www.selectbrands.in/,$0.78,07/05/2024,Indore,E-Commerce,Pre-Series A,https://entrackr.com/2024/05/jiif-incubated-startup-select-brands-raises-6-5-cr-in-pre-series-a/
https://www.50fin.in/,$0.55,06/05/2024,Bengaluru,Fintech - Lending,Seed,https://entrackr.com/2024/05/50fin-raises-550k-led-by-arali-ventures-and-nitin-gupta/
