Company,Amount ($M),Date,HQ,Sector,Series,Source
https://milletmight.com/,$3.00,04/11/2025,Coimbatore,Snacks Brand,,https://entrackr.com/snippets/tabp-snacks-and-beverages-raises-3-mn-led-by-lc-nueva-10620487
https://blyp.in/,$0.06,04/11/2025,Noida,Parking Solutions,,https://entrackr.com/snippets/parking-solutions-startup-blyp-raises-bridge-round-10620794
https://www.stackbox.xyz/,$4.00,05/11/2025,Bengaluru,Logistics,,https://entrackr.com/snippets/stackbox-raises-4-mn-led-by-enrission-india-capital-10624945
http://www.spacewood.in/,$36.00,05/11/2025,Nagpur,Modular furniture maker,,https://entrackr.com/news/spacewood-raises-rs-300-cr-at-rs-1200-cr-valuation-10624897
https://zynk.com/,$5.00,06/11/2025,Hyderabad,Fintech,Seed,https://inc42.com/buzz/fintech-startup-zynk-bags-5-mn-to-scale-cross-border-payments/
https://protouchskin.com/,$2.00,04/11/2025,Ahmedabad,Personal Care Brand,Pre-Series A,https://entrackr.com/snippets/gvfl-leads-2-mn-pre-series-a-round-in-protouch-10621080
https://gamestatelabs.com/,$2.00,06/11/2025,Bengaluru,Gaming,Seed,https://entrackr.com/snippets/game-state-labs-raises-2-mn-in-seed-round-10626752
https://www.babyorgano.com/,$2.40,05/11/2025,Ahmedabad,Personal Care,Pre-Series A,https://entrackr.com/snippets/babyorgano-raises-rs-20-cr-led-by-rpsg-capital-ventures-10624239
https://ulook.space/,$2.30,06/11/2025,Bengaluru,Space Tech,,https://entrackr.com/snippets/space-tech-startup-ulook-raises-rs-19-cr-led-by-growx-and-infoedge-ventures-10626626
Krieya,$0.79,05/11/2025,Delhi,Beauty and Wellness,,https://entrackr.com/snippets/krieya-raises-rs-7-cr-led-by-sauce-and-riverwalk-holdings-10624147
https://miko.ai/,$10.50,07/11/2025,Mumbai,Robotics,,https://entrackr.com/snippets/robotics-startup-miko-raises-105-mn-led-by-iheartmedia-10636274
https://medyseva.com/,$0.45,05/11/2025,Indore,Healthtech,Seed,https://entrackr.com/snippets/medyseva-raises-rs-4-cr-led-by-unicorn-india-ventures-10623932
https://www.meshdefend.ai/,$2.30,06/11/2025,Bengaluru,AI enterprise data infrastructure,Pre-Seed,https://entrackr.com/snippets/meshdefend-raises-23-mn-in-pre-seed-round-led-by-kalaari-capital-10626621
https://www.tsallaaerospace.com/,$1.00,04/11/2025,Bengaluru,Spacetech,,https://entrackr.com/snippets/tsalla-aerospace-raises-1-mn-in-maiden-funding-round-10621088
https://theartment.com/,$1.13,06/11/2025,Gurugram,Home Decor,Pre-Series A,https://entrackr.com/snippets/the-artment-raises-rs-10-cr-in-pre-series-a-round-led-by-ipv-10627232
https://www.agnikul.in/,$6.70,07/11/2025,Chennai,Spacetech,,https://entrackr.com/exclusive/exclusive-agnikul-raises-rs-60-cr-in-series-new-round-10635844
