Company,Amount ($M),Date,HQ,Sector,Series,Source
https://zolve.com/,$251.00,11/03/2025,Bengaluru,Crossborder Neobanking,Series B,https://entrackr.com/news/neobanking-startup-zolve-raises-251-mn-in-series-b-round-8843977
https://www.gostops.com/,$4.20,11/03/2025,Delhi,Hospitality - Hostel Brand,Series A,https://entrackr.com/snippets/gostops-bags-rs-35-cr-in-series-a-round-led-by-blume-ventures-8841407
https://www.infinite-uptime.com/,$35.00,11/03/2025,Pune,IoT,Series C,https://entrackr.com/news/infinite-uptime-raises-35-mn-in-series-c-round-8841757
https://ambitio.club/,$2.00,11/03/2025,Bengaluru,Edtech - Admissions,Seed,https://entrackr.com/snippets/admission-startup-ambitio-raises-2-mn-in-seed-round-8842295
https://www.giva.co/,$11.70,10/03/2025,Bengaluru,D2C Jewellery Brand,,https://inc42.com/buzz/exclusive-giva-funding-d2c-jewellery-brand-raises-inr-102-cr-to-open-new-stores/
,,,,,,
https://yenmo.in/,$1.05,10/03/2025,Bengaluru,Fintech - Investment Platform,,https://entrackr.com/snippets/yenmo-raises-rs-92-cr-led-by-y-combinator-8839320
https://felicitygames.com/,$3.00,11/03/2025,Bengaluru,Gaming,Seed,https://entrackr.com/snippets/3one4-capital-leads-3-mn-round-in-felicity-games-8842082
https://www.purplestylelabs.com/,$40.00,13/03/2025,Mumbai,Fashion Retail,Series E,https://entrackr.com/news/purple-style-labs-raises-40-mn-in-series-e-funding-8849479
https://weskill.co.in/,,12/03/2025,Gurugram,Edtech - Upskilling,Pre-Seed,https://entrackr.com/snippets/upskilling-platform-weskill-raises-pre-seed-round-8845993
https://amperehourenergy.com/,$5.00,12/03/2025,Pune,Energy Storage,,https://entrackr.com/snippets/energy-storage-startup-amperehour-raises-5-mn-8845730
https://www.scimplify.com/,$40.00,12/03/2025,Bengaluru,Specialty Chemicals,Series B,https://entrackr.com/news/specialty-chemicals-startup-scimplify-raises-40-mn-in-series-b-round-8847517
https://www.allohealth.care/,$1.83,12/03/2025,Bengaluru,Healthcare,Pre-Series A,https://entrackr.com/snippets/allo-health-raises-rs-16-cr-in-pre-series-a-round-8846048
https://rangsonsaerospace.com/,$36.50,13/03/2025,Mysore,Aerospace,,https://entrackr.com/snippets/rangsons-aerospace-raises-rs-300-cr-led-by-valuequest-8849243
