Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.borderplus.co/,$7.00,10/02/2025,Mumbai,cross-border workforce mobility,Pre-Seed,https://entrackr.com/snippets/borderplus-raises-7-mn-led-by-owl-ventures-8706328
https://www.mysa.io/,$2.80,12/02/2025,Bengaluru,Fintech,Seed,https://entrackr.com/snippets/fintech-startup-mysa-28-mn-led-by-blume-ventures-8712976
https://gorally.in/,$0.75,12/02/2025,Bengaluru,"Sports ",Pre-Seed,https://entrackr.com/snippets/pickleball-chain-gorally-raises-750k-in-pre-seed-funding-8713152
https://www.stepout.ai/,$0.50,12/02/2025,Bengaluru,Sportstech - Performance Analysis,Seed,https://entrackr.com/snippets/sportstech-startup-stepout-raises-500k-in-seed-round-8712862
https://www.capgrid.in/,$5.00,12/02/2025,Gurugram,B2B Manufacturing,Series A,https://entrackr.com/snippets/capgrid-solutions-raises-5-mn-led-by-anicut-capital-8712841
https://www.boldcare.in/,$5.00,11/02/2025,Mumbai,Sexual Health and Wellness,Series A,https://entrackr.com/snippets/mens-sexual-health-brand-bold-care-raises-5-mn-8709845
https://www.vidysea.com/,$1.00,12/02/2025,Noida,Edtech,Seed,https://entrackr.com/snippets/edtech-startup-vidysea-bags-1-mn-in-seed-round-8713649
https://www.nivaancare.com/,$4.25,12/02/2025,Delhi,Healthcare,Seed,https://entrackr.com/snippets/nivaan-care-raises-425-mn-led-by-endiya-partners-8713038
https://rapido.bike/,$29.70,12/02/2025,Bengaluru,Bike Taxi,Series E,https://entrackr.com/news/rapido-raises-rs-250-cr-from-prosus-as-part-of-series-e-round-8713477
https://arthalpha.in/,$2.00,12/02/2025,Bengaluru,Fintech - investment,Seed,https://entrackr.com/snippets/dsp-leads-2-mn-seed-round-in-arthalpha-8713124
https://croftbeverages.com/,$0.13,11/02/2025,Coimbatore,Tea,Pre-Seed,https://entrackr.com/snippets/croft-beverages-raises-pre-seed-funding-round-8710613
https://www.tonetag.com/,$78.00,11/02/2025,Bengaluru,Fintech - Payments,Series B,https://entrackr.com/news/amazon-backed-tonetag-secures-78-mn-after-7-year-hiatus-8709604
https://www.rupeeflo.com/,$1.00,10/02/2025,Bengaluru,Fintech,Pre-Seed,https://entrackr.com/snippets/rupeeflo-raises-1-mn-from-piper-serica-8706125
https://www.spotdraft.com/,$54.00,13/02/2025,Bengaluru,SaaS - Contract Lifecycle Management,Series B,https://entrackr.com/news/spotdraft-raises-54-mn-in-series-b-round-8715669
https://thewholetruthfoods.com/,$15.31,11/02/2025,Mumbai,D2C - Healthy Protein Bar,Series C,https://yourstory.com/2025/02/whole-truth-bags-rs-1333cr-series-c-round-valuation
https://toonsutra.com/,$3.20,12/02/2025,Bengaluru,Webtoon app,Seed,https://inc42.com/buzz/webtoon-comic-app-toonsutra-bags-3-2-mn-from-google-others/#
https://almonds.ai/,$1.90,14/02/2025,Gurugram,Rewards and Loyalty Program Website,,https://entrackr.com/snippets/almonds-ai-raises-rs-16-cr-in-seed-funding-round-8720730
https://www.anscer.com/,$2.00,13/02/2025,Bengaluru,Robotics,Seed,https://inc42.com/buzz/anscer-robotics-secures-2-mn-from-info-edge-ventures/
https://www.energycompany.in/,$2.00,10/02/2025,Bengaluru,EV Battery,Pre-Series A,https://yourstory.com/2025/02/energy-company-bags-2m-pre-seriesa-funding
https://www.lucidity.cloud/,$21.00,12/02/2025,Bengaluru,Cloud Storage Management,Series A,https://entrackr.com/news/lucidity-raises-21-mn-in-series-a-led-by-westbridge-8714913
https://cherrapunji.co/,$1.20,14/02/2025,Cherrapunji,Alcohol Brand,Pre-Series A,https://entrackr.com/snippets/cherrapunji-craft-gin-raises-12-mn-in-pre-series-a-round-8719814
