Company,Amount ($M),Date,HQ,Sector,Series,Source
https://zintlr.com/,$0.89,30/09/2024,Bengaluru,B2B SaaS Platform,Seed,https://entrackr.com/2024/09/b2b-saas-platform-zintlr-raises-rs-7-5-cr-in-seed-round/
https://waycool.in/,$12.00,01/10/2024,Chennai,Agritech,Debt,https://entrackr.com/2024/10/exclusive-waycool-raises-12-mn-debt-from-grand-anicut/
https://www.aikenist.com/,,01/10/2024,Bengaluru,Healthtech,Seed,https://entrackr.com/2024/10/venture-catalysts-leads-seed-round-in-aikenist/
https://www.fermionic.design/,$6.00,01/10/2024,Bengaluru,"Semiconductor ",,https://inc42.com/buzz/fabless-semiconductor-startup-fermionic-design-nets-6-mn-from-ashish-kacholia-associates/
https://www.lissun.app/,$2.50,30/09/2024,Gurugram,Mental Health,Pre-Series A,https://entrackr.com/2024/09/mental-health-platform-lissun-raises-2-5-mn-in-pre-series-a/
https://igdrones.com/,$1.00,01/10/2024,Noida,Drone,Seed,https://entrackr.com/2024/10/drone-tech-startup-ig-drones-raises-1-mn-in-seed-round/
https://www.str8bat.com/,$3.50,03/10/2024,Bengaluru,Sportstech,Series A,https://entrackr.com/2024/10/sportstech-platform-str8bat-raises-3-5-mn-in-series-a/
https://zevoindia.in/,$2.00,03/10/2024,Delhi,Electric Mobility,Pre-Series A,https://inc42.com/buzz/emobility-startup-zevo-nets-2-mn-from-bizdateup-others/
https://consciouschemist.com/,$1.40,30/09/2024,Gurugram,D2C Beauty Brand,,https://inc42.com/buzz/beauty-startup-conscious-chemist-bags-funding-from-atomic-capital-beefs-up-board/
https://www.basichomeloan.com/,$10.60,30/09/2024,Gurugram,Fintech,Series B,https://entrackr.com/2024/09/basic-home-loan-raises-10-6-mn-in-series-b-round/
https://clayco.in/?srsltid=AfmBOoqf87k3RYJvFTh-1SKNvi1KeKIRthtd-HvLyHf2rE_uFlKjDi8h,$2.00,01/10/2024,Mumbai,D2C Skincare Brand,Series A,https://entrackr.com/2024/10/unilever-ventures-leads-2-mn-round-in-skincare-brand-clayco-cosmetics/
https://www.furnishka.com/,$3.21,03/10/2024,Bengaluru,Furniture Retailer,Pre-Series A,https://entrackr.com/2024/10/furnishka-raises-rs-27-cr-in-pre-series-a-round-led-by-indiaquotient/
https://www.oncarecancer.com/,$1.00,03/10/2024,Gurugram,Cancer Care,Seed,https://entrackr.com/2024/10/oncare-bags-1-mn-in-seed-round-led-by-huddle-ventures/
https://aisteth.com/,$1.00,03/10/2024,Bengaluru,Healthtech,Pre-Series A,https://entrackr.com/2024/10/ai-health-highway-bags-1-mn-led-by-turbostart/
,,,,,,
