Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.urbancompany.com/,$63.00,17/07/2024,Gurugram,Home Services,,https://entrackr.com/2024/07/urban-company-concludes-63-mn-secondary-led-by-dharana-capital/
https://www.sliceit.com/,$8.00,19/07/2024,Bengaluru,Fintech - Payments and Lending,Debt,https://entrackr.com/2024/07/exclusive-slice-concludes-30-mn-debt-round-from-existing-investor/
https://perpetuitycapital.in/,$0.84,15/07/2024,Kolkata,Fintech - EV Financing,,https://entrackr.com/2024/07/ev-financing-startup-perpetuity-capital-raises-rs-7-cr/
https://mypickup.in/,$0.18,18/07/2024,Bengaluru,EV Ride Hailing,Seed,https://entrackr.com/2024/07/ipv-leads-seed-round-in-ev-ride-hailing-startup-mypickup/
https://newme.asia/,$18.00,18/07/2024,Bengaluru,E-Commerce - Fast Fashion,Series A,https://entrackr.com/2024/07/fast-fashion-brand-newme-raises-18-mn-in-series-a/
https://lifetimehealth.in/,$1.50,18/07/2024,Bengaluru,Healthcare,Seed,https://entrackr.com/2024/07/lifetime-health-raises-1-5-mn-in-seed-round-2/
https://www.freshbus.com/,$5.30,18/07/2024,Bengaluru,EV,Series A,https://entrackr.com/2024/07/exclusive-ixigo-backed-freshbus-kicks-off-series-a-round/
https://stablemoney.in/,$15.00,21/07/2024,Bengaluru,Fintech,,https://entrackr.com/2024/07/exclusive-wealthtech-startup-stable-money-raises-15-mn-in-new-round/
https://omnicard.in/,$3.00,17/07/2024,Noida,Fintech - Spend Management,Pre-Series A,https://inc42.com/buzz/omnicard-nets-3-mn-to-boost-upi-enabled-corporate-card-offerings-for-enterprises/
https://aereo.io/,$15.00,18/07/2024,Bengaluru,Drones,Series B,
https://icanheal.in/,$1.79,17/07/2024,Mumbai,Healthcare,Seed,https://entrackr.com/2024/07/icanheal-raises-rs-15-cr-in-seed-round-led-by-ivycap-ventures/
https://www.corvi.com/,$8.00,17/07/2024,Mumbai,Consumer Lighting,Series B,https://entrackr.com/2024/07/hero-enterprise-backed-corvi-led-raises-8-mn-in-series-b/
https://www.honestly.club/,$0.38,18/07/2024,Bengaluru,E-Commerce - Beauty and Personal Care,Pre-Seed,https://entrackr.com/2024/07/honestly-raises-rs-3-2-cr-in-pre-seed-round-from-better-capital/
https://www.lenskart.com/,$20.00,18/07/2024,Gurugram,E-Commerce - Eyewear Retailer,,https://entrackr.com/2024/07/exclusive-lenskart-raises-nearly-20-mn-led-by-peyush-and-neha-bansal/
https://www.ninecamp.co/,$2.00,17/07/2024,Delhi,Food and Beverages,Seed,https://entrackr.com/2024/07/ninecamp-ventures-raises-2-mn-in-seed-round/
https://www.seedsfincap.com/,$8.50,17/07/2024,Gurugram,Fintech - NBFC Lending,Series A,https://entrackr.com/2024/07/seeds-fincap-raises-8-5-mn-led-by-lok-capital-and-z47/
https://multipl.in/,$1.50,17/07/2024,Bengaluru,Fintech,Seed,https://entrackr.com/2024/07/fintech-startup-multipl-raises-1-5-mn/
https://helloboon.com/,$5.00,17/07/2024,Gurugram,Watertech,Series A,https://entrackr.com/2024/07/watertech-startup-boon-raises-5-mn-in-series-a/
https://nammayatri.in/,$11.00,16/07/2024,Bengaluru,Ride-hailing,Pre-Series A,https://entrackr.com/2024/07/namma-yatri-raises-11-mn-from-blume-antler-google-and-others/
https://skininspired.in/,$1.50,15/07/2024,Udaipur,E-Commerce - Skincare brand,Seed,https://entrackr.com/2024/07/skininspired-raises-1-5-mn-in-seed-round-led-by-unilever-ventures/
https://www.frendy.in/,$0.24,16/07/2024,Ahmedabad,Retail Tech,Debt,https://entrackr.com/2024/07/frendy-raises-rs-2-cr-in-debt-from-uc-inclusive-credit/
https://www.bytexl.com/,$5.90,18/07/2024,Hyderabad,Edtech,Series A,https://inc42.com/buzz/edtech-startup-bytexl-bags-5-9-mn-to-boost-it-skill-offerings-for-students/
https://blacksoil.co.in/,$25.00,19/07/2024,Mumbai,Fintech - NBFC Lending,Debt,https://entrackr.com/2024/07/blacksoil-nbfc-raises-over-rs-200-cr-debt/
