Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.greenaero.in/,$1.60,09/07/2025,Delhi,Deeptech,Seed,https://entrackr.com/snippets/green-aero-raises-16-mn-in-seed-round-led-by-pi-ventures-9477236
https://www.divinehindu.in/,$0.18,07/07/2025,Gurugram,Spiritual Jewellery Brand,Seed,https://entrackr.com/snippets/spiritual-lifestyle-brand-divine-hindu-raises-seed-round-9470543
https://www.chaibisket.com/,$5.00,09/07/2025,Hyderabad,OTT Platform,Seed,https://entrackr.com/snippets/chai-bisket-raises-5-mn-led-by-infoedge-ventures-and-general-catalyst-to-launch-chai-shots-9477331
https://www.smartworksoffice.com/,$20.00,09/07/2025,Gurugram,Managed Office Space Provider,,https://entrackr.com/news/smartworks-raises-20-mn-from-anchor-investors-9479787
https://cleanfanatics.com/,$2.00,10/07/2025,Bengaluru,Home Services,Seed,https://entrackr.com/snippets/clean-fanatics-raises-2-mn-in-seed-round-led-by-inflection-point-ventures-9480496
https://www.wiselife.in/,$0.93,07/07/2025,Gurugram,Fitness Essentials Brand,Pre-Series A,https://entrackr.com/snippets/wiselife-raises-rs-8-cr-led-by-rukam-capital-in-pre-series-a-round-9470240
https://getbelong.com/,$5.00,09/07/2025,Bengaluru,Fintech,Seed,https://entrackr.com/snippets/nri-focused-fintech-startup-belong-raises-5-mn-led-by-elevation-capital-9476695
http://varthana.com/,$18.50,09/07/2025,Bengaluru,Fintech - NBFC,Debt,https://entrackr.com/snippets/nbfc-varthana-secures-rs-159-cr-in-debt-funding-9477464
https://khetika.com/,$18.00,07/07/2025,Mumbai,Healthy Food Brand,,https://entrackr.com/snippets/khetika-raises-18-mn-led-by-narotam-sekhsaria-family-office-and-anicut-capital-9469606
https://inprime.in/,$5.84,07/07/2025,Bengaluru,Fintech - NBFC,Series A,https://entrackr.com/snippets/inprime-finserv-raises-rs-50-cr-in-series-a1-round-led-by-pravega-ventures-9470068
https://qoruz.com/,$0.50,08/07/2025,Bengaluru,Influencer Marketing Platform,Pre-Series A,https://entrackr.com/snippets/qoruz-raises-500k-in-pre-series-a-round-led-by-the-chennai-angels-9472988
https://www.gramik.in/,$2.00,11/07/2025,Lucknow,Agritech,,https://inc42.com/buzz/gramik-bags-17-cr-to-expand-its-agritech-play/
https://www.linkrunner.io/,$0.58,08/07/2025,Bengaluru,Analytics,Pre-Seed,https://entrackr.com/snippets/linkrunner-raises-pre-seed-round-led-by-titan-capital-9473366
https://www.enercomp.in/,$0.23,09/07/2025,Ahmedabad,Drone,,https://entrackr.com/snippets/drone-tech-startup-enercomp-raises-rs-2-cr-in-bridge-round-9477028
https://vaaree.com/?utm_source=Linkedin&utm_medium=organic&utm_campaign=homepage&utm_content=libio&dxid=07ce880a-c6a8-1752728166,$2.09,12/07/2025,Bengaluru,Home Decor,Extended Pre-Series A,https://inc42.com/buzz/exclusive-d2c-home-decor-brand-vaaree-closes-pre-series-a-round-at-4-6-mn/
https://cookdtv.com/,$2.00,11/07/2025,Chennai,Consumer Food Brand,Pre-Series A,https://entrackr.com/snippets/cookd-raises-rs-16-cr-in-pre-series-a-round-led-by-spring-marketing-capital-9485216
