Company,Amount ($M),Date,HQ,Sector,Series,Source
https://lyfas.com/,$1.50,01/08/2024,Bengaluru,Healthcare,,https://entrackr.com/2024/08/deeptech-startup-acculi-labs-raises-1-5-mn/
https://www.galaxeye.space/,$6.50,01/08/2024,Bengaluru,Spacetech,,https://entrackr.com/2024/08/galaxeye-space-raises-6-5-mn-led-by-mela-ventures-and-speciale-invest/
https://vayana.com/,$20.50,29/07/2024,Pune,Fintech,Series D,https://entrackr.com/2024/07/payu-backed-vayana-network-raises-20-mn-in-series-d/
https://countrydelight.in/,$8.45,04/08/2024,Gurugram,E-Commerce - Dairy Brand,Debt,https://entrackr.com/2024/08/exclusive-alteria-infuses-rs-70-cr-debt-in-country-delight/
https://www.nected.ai/,$1.50,31/07/2024,Gurugram,Low-code platform,Seed,https://entrackr.com/2024/07/nected-raises-1-5-mn-led-by-binny-bansals-three-state-ventures/
https://www.gnani.ai/,$4.00,30/07/2024,Bengaluru,Conversational AI,Series A,https://entrackr.com/2024/07/gnani-ai-raises-4-mn-in-series-a-round-from-info-edge-ventures/
https://www.rapido.bike/,$120.00,29/07/2024,Bengaluru,Mobility,Series E,https://entrackr.com/2024/07/rapido-joins-unicorn-club-with-120-mn-round-led-by-westbridge/
https://www.meragi.com/,$9.10,30/07/2024,Bengaluru,Wedding Services,Series A,https://entrackr.com/2024/07/wedding-services-startup-meragi-raises-9-1-mn-led-by-accel/
https://www.emomee.com/,$1.00,29/07/2024,Mumbai,Edtech,Pre-Seed,https://entrackr.com/2024/07/edutainment-startup-emomee-raises-1-mn-in-pre-seed-funding/
https://moxiebeauty.in/,$2.10,29/07/2024,Gurugram,D2C Haircare Brand,Seed,https://entrackr.com/2024/07/moxie-beauty-raises-rs-17-3-cr-led-by-fireside-ventures/
https://m2pfintech.com/,$80.00,29/07/2024,Chennai,Fintech,,https://entrackr.com/2024/07/exclusive-m2p-fintech-to-raise-80-mn-at-900-mn-valuation/
https://neoassetmanagement.com/,$26.50,03/08/2024,Mumbai,Fintech - Wealth Management,Series B,https://entrackr.com/2024/08/exclusive-neo-kicks-off-series-b-with-26-5-mn/
https://toystack.ai/,$0.33,29/07/2024,Bengaluru,Deployment Platform,Pre-Seed,https://entrackr.com/2024/07/toystack-ai-raises-325k-in-pre-seed-round/
https://lbbrewers.com/,$1.50,29/07/2024,Goa,Beverages,Pre-Series A,https://entrackr.com/2024/07/beverage-startup-lb-brewers-raises-1-5-mn-in-pre-series-a-round/
https://www.simpleenergy.in/,$20.00,29/07/2024,Bengaluru,EV,Series A,https://entrackr.com/2024/07/ev-scooter-maker-simple-energy-raises-20-mn-in-series-a/
https://www.bloq.in/,$0.16,01/08/2024,Kollam,AI,Pre-Seed,https://entrackr.com/2024/08/ipv-leads-pre-seed-round-in-bloq-quantum/
https://bharatpe.com/,$10.00,31/07/2024,Gurugram,Fintech,Debt,https://entrackr.com/2024/07/exclusive-bharatpe-receives-10-mn-debt-from-trifecta-and-innoven/
https://electricpe.com/,$3.00,30/07/2024,Bengaluru,EV Charging,Pre-Series A,https://entrackr.com/2024/07/gfc-leads-3-mn-round-in-ev-charging-startup-electricpe/
https://sharechat.com/,$16.00,03/08/2024,Bengaluru,Social Media,Debt,https://entrackr.com/2024/08/sharechat-raises-16-mn-additional-debt-lays-off-5-employees/
